Milliseconds,X,Y,Z
4483,9.519043,-2.6027985,0.638916
4493,9.5286255,-2.6027985,0.5503845
4503,9.497513,-2.6315002,0.43792725
4513,9.38266,-2.60997,0.36853027
4523,9.3013,-2.5836487,0.36853027
4534,9.267807,-2.6027985,0.37332153
4543,9.2582245,-2.6315002,0.41877747
4553,9.27977,-2.6769714,0.48338318
4563,9.112274,-2.71286,0.45228577
4574,9.231918,-2.863617,0.49534607
4583,9.164917,-2.868393,0.49057007
4593,9.064407,-2.8181458,0.4474945
4603,8.944778,-2.621933,0.3446045
4613,9.097916,-2.6697998,0.48098755
4624,9.045273,-2.6147614,0.34939575
4633,9.093124,-2.593216,0.39964294
4643,9.11705,-2.5980072,0.4211731
4653,9.306091,-2.6554413,0.4666443
4664,9.241486,-2.6985016,0.45466614
4673,9.325226,-2.7272186,0.42596436
4683,9.365906,-2.7391815,0.36135864
4693,9.318054,-2.6865387,0.33024597
4703,9.511871,-2.621933,0.3828888
4713,9.540588,-2.5453644,0.3709259
4724,9.590836,-2.5022888,0.37809753
4733,9.612366,-2.5214386,0.3972473
4743,9.60997,-2.5525513,0.43792725
4753,9.581268,-2.621933,0.48817444
4763,9.54776,-2.684143,0.52885437
4773,9.50708,-2.7678986,0.5336304
4784,9.46402,-2.7678986,0.5503845
4793,9.406586,-2.7990112,0.53842163
4803,9.394623,-2.8444672,0.54081726
4813,9.375473,-2.8803558,0.53842163
4824,9.344376,-2.8659973,0.5001373
4833,9.318054,-2.8540344,0.44989014
4843,9.327621,-2.8301086,0.4092102
4853,9.306091,-2.839676,0.37332153
4864,9.291733,-2.7918243,0.39006042
4873,9.282166,-2.7391815,0.44509888
4883,9.188843,-2.684143,0.47381592
4893,9.119446,-2.6721802,0.5049286
4903,9.028519,-2.6362915,0.5479889
4913,8.966309,-2.535797,0.5958557
4924,8.923233,-2.4687958,0.605423
4933,8.947159,-2.4305115,0.6580658
4943,8.896912,-2.5118713,0.6772003
4953,8.899307,-2.473587,0.75138855
4963,8.877777,-2.5094757,0.71788025
4974,8.810776,-2.4831543,0.7489929
4983,8.8059845,-2.4999084,0.7465973
4993,8.884949,-2.5645142,0.8040314
5003,9.01416,-2.6530457,0.90452576
5013,9.210373,-2.7678986,0.9739227
5023,9.289337,-2.8349,1.016983
5034,9.298904,-2.8301086,1.1031342
5043,9.291733,-2.7990112,1.0648499
5053,9.3013,-2.75354,1.0337372
5063,9.330017,-2.7463684,0.9619446
5073,9.418549,-2.7846527,0.9476013
5084,9.554947,-2.8253326,0.9739227
5093,9.60997,-2.8133545,0.97869873
5103,9.60759,-2.822937,0.94281006
5113,9.578873,-2.7918243,0.8686371
5123,9.516663,-2.839676,0.77770996
5133,9.497513,-2.9042816,0.67481995
5144,9.408981,-3.0191498,0.53842163
5153,9.325226,-3.1052856,0.46424866
5163,9.248657,-3.1794586,0.47621155
5173,9.1792755,-3.2368927,0.44989014
5183,9.093124,-3.28714,0.47621155
5193,9.052444,-3.2895355,0.48817444
5204,8.97348,-3.3421783,0.48817444
5213,8.954346,-3.3541412,0.49057007
5223,8.935196,-3.4331055,0.41400146
5233,8.944778,-3.440277,0.37809753
5243,8.95195,-3.4618225,0.38528442
5253,9.059631,-3.406784,0.36135864
5263,9.181656,-3.320633,0.40203857
5274,9.246262,-3.2560272,0.36135864
5283,9.306091,-3.1698914,0.3709259
5293,9.353943,-3.1363983,0.38528442
5303,9.437698,-3.1124573,0.46424866
5313,9.564514,-3.0933228,0.5168915
5323,9.633911,-3.0837555,0.5719147
5334,9.662613,-3.1579285,0.5599518
5343,9.676971,-3.131607,0.6006317
5353,9.69133,-3.1483612,0.5934601
5363,9.71048,-3.1459656,0.61021423
5374,9.62912,-3.1794586,0.57910156
5383,9.545364,-3.2201385,0.5958557
5393,9.430511,-3.2153625,0.5814972
5403,9.298904,-3.2321014,0.53842163
5413,9.167297,-3.2727814,0.51927185
5423,9.088348,-3.30867,0.49534607
5434,9.090729,-3.34935,0.47621155
5443,9.078766,-3.3995972,0.4714203
5453,9.030914,-3.4235382,0.4666443
5463,8.995026,-3.3876343,0.48338318
5474,8.9328,-3.30867,0.48338318
5483,8.925629,-3.2273254,0.46185303
5493,8.913666,-3.1674957,0.36853027
5503,8.999802,-3.1244354,0.26324463
5514,9.112274,-3.1052856,0.13882446
5523,9.100311,-3.1124573,-0.028671265
5533,9.07399,-3.0478516,-0.21052551
5543,9.01416,-3.0358887,-0.36605835
5553,8.961517,-3.0239258,-0.47853088
5563,8.987839,-3.0526428,-0.5215912
5574,9.011765,-3.1674957,-0.4857025
5583,9.006989,-3.2584229,-0.38760376
5594,9.004593,-3.3014984,-0.2177124
5603,8.93042,-3.3278198,0.011993408
5613,8.901703,-3.3565369,0.2441101
5623,8.872986,-3.406784,0.49534607
