Milliseconds,X,Y,Z
5761,-11.583252,-0.22911072,2.4981384
5771,-11.552155,-0.19561768,2.4454956
5781,-11.324829,-0.164505,2.3785095
5791,-11.114258,-0.19082642,2.3473969
5801,-10.884552,-0.1980133,2.364151
5812,-10.6979065,-0.1716919,2.4215698
5821,-10.592621,-0.1764679,2.467041
5831,-10.539978,-0.2602234,2.4646454
5841,-10.525635,-0.32003784,2.4335327
5851,-10.539978,-0.34875488,2.364151
5861,-10.382065,-0.39421082,2.3258667
5872,-10.271988,-0.43251038,2.2732239
5881,-10.264816,-0.49472046,2.294754
5891,-10.255234,-0.46839905,2.232544
5901,-10.214554,-0.48275757,2.2133942
5911,-10.190628,-0.45404053,2.2277527
5921,-10.149948,-0.41815186,2.2062225
5931,-10.099701,-0.36550903,2.1775055
5941,-10.092529,-0.29611206,2.0913696
5951,-10.087738,-0.21235657,2.0219727
5961,-10.267197,-0.09989929,2.0794067
5971,-10.441879,0.002990723,2.1392212
5981,-10.630905,0.086746216,2.1727142
5992,-10.841476,0.18244934,2.261261
6001,-11.016159,0.28533936,2.3306427
6011,-11.162125,0.385849,2.4359283
6021,-11.339188,0.48155212,2.6297455
6031,-11.477966,0.60598755,2.8594666
6041,-11.63829,0.79740906,3.1298523
6051,-11.7005005,0.9290161,3.2183838
6062,-11.762711,1.1156464,3.2255554
6071,-11.899109,1.1850433,3.3475952
6081,-12.076172,1.3525391,3.3523865
6091,-12.262817,1.4985046,3.371521
6101,-12.454239,1.8885345,3.2829895
6111,-12.415955,2.1876373,3.1298523
6121,-12.29631,2.4460602,3.0460968
6132,-12.29631,2.4843445,2.8522797
6141,-12.351349,2.4771729,2.8235626
6151,-12.444672,2.3407745,2.9121094
6161,-12.547562,2.223526,3.3045197
6171,-12.54039,2.2474518,3.8261566
6181,-12.370499,2.3527374,4.551193
6192,-12.186249,2.36232,5.3097076
6201,-11.999603,2.350357,5.9988403
6211,-11.650253,2.3982086,6.687973
6221,-11.300903,2.5010986,7.1258698
6231,-11.008972,2.539383,7.5158997
6242,-10.891724,2.5082703,7.8197784
6251,-10.803192,2.596817,8.0542755
6261,-10.638092,2.6805573,8.149994
6271,-10.6237335,2.7475586,8.315094
6281,-10.446671,2.9964142,8.33902
6291,-10.035095,3.1902313,8.377304
6301,-9.585251,3.1734772,8.422775
6311,-9.015762,3.077774,8.370132
6322,-8.434296,2.9676971,8.427551
6331,-7.723633,2.843277,8.477814
6341,-6.8717804,2.6781616,8.56395
6351,-5.8045807,2.6183472,8.635727
