Milliseconds,X,Y,Z
2951,6.0279236,4.8388824,-0.30384827
2961,6.128418,4.582855,-0.7943878
2971,5.479965,4.4656067,-1.4524078
2981,4.4031982,4.1808624,-2.435852
2992,2.7186432,3.61615,-4.54393
3001,2.4745789,2.5896301,-6.647232
3011,4.202194,1.9268188,-4.2998657
3021,6.346161,1.2783661,-0.8829193
3031,7.8392944,0.8955078,1.6534729
3041,8.4566345,0.63708496,2.3186798
3051,9.133804,0.048461914,1.9597626
3061,10.320648,-0.8153534,1.0098114
3072,11.954941,-1.5523376,-0.1842041
3081,13.969696,-2.3443756,-1.3351593
3091,15.864822,-2.7344055,-2.5124207
3101,17.15216,-2.1649017,-2.964676
3111,18.429916,-0.10469055,-2.201355
3121,19.379868,3.788437,0.21539307
3131,19.071198,6.7052917,2.09375
3141,17.93222,8.755936,3.297348
3152,16.132812,9.282364,3.5509796
3161,14.359726,8.349152,2.9551697
3171,12.9192505,6.410965,1.8161926
3181,12.275574,4.4656067,0.7585602
3191,12.021942,3.1878357,0.2441101
3201,11.605591,2.4891357,0.19146729
3211,10.988235,2.436493,0.23452759
3222,9.643478,2.8002014,-0.8996582
3231,8.762924,3.5515442,-1.674942
3241,8.738983,4.2717896,-2.127182
3251,8.09053,4.9082794,-3.0077362
3261,6.556732,5.300705,-4.2783356
3272,5.2335052,5.0398865,-4.534363
3281,4.5371857,4.716858,-4.0773315
3291,3.6159515,4.1569366,-2.711029
3302,2.82872,3.7812653,-1.7634735
3311,2.484146,3.5922241,-1.2585907
3321,1.6777649,3.08255,-0.67474365
3332,0.92163086,2.5585327,-0.18899536
3341,0.46699524,1.9698944,0.5240631
3351,0.36410522,1.4171448,1.3208771
3361,0.6105652,0.85961914,1.9286499
3371,1.4695892,0.5174408,1.9238739
3381,2.6420746,0.22792053,1.84729
3391,4.008377,0.5174408,1.7970428
3401,5.582855,1.3549347,1.7779083
3412,8.059433,2.3718872,1.8784027
3421,9.858826,2.6733856,1.957367
3431,12.263611,2.5800629,1.9430084
3441,15.068008,1.9244232,1.7491913
3451,17.360336,1.2616119,1.6223755
3461,19.176483,0.6849518,1.6773987
3471,20.001999,0.7543335,1.84729
3481,19.920654,1.7353973,2.254074
3491,19.131012,3.3888397,2.981491
3501,17.712067,4.932205,3.9194794
3512,16.144775,5.621338,4.5320435
3521,14.37648,5.5734863,4.8072205
3531,12.440689,5.3078766,4.8072205
3541,10.586243,5.133209,4.5128937
3551,8.985443,5.070984,3.7376251
3561,7.5760803,5.066208,2.7158966
3571,6.379669,4.975281,1.5601501
3581,5.204788,4.7455597,0.16035461
3592,4.5036926,4.286148,-1.0408478
3601,3.7308044,3.8075714,-2.1535034
3611,4.55394,3.611374,-3.273346
3621,4.723831,3.6520386,-3.7303772
3631,2.5750732,2.6805573,-6.446228
3641,2.0630188,2.6351013,-5.4053497
3652,3.2378845,2.8121643,-3.6466217
3661,4.273987,2.8265228,-2.6009674
3671,6.149948,2.3814545,-0.5455322
3681,7.489929,2.2666016,0.73703
3691,8.762924,1.5607147,1.7611542
3701,10.416351,-0.2745819,1.9884796
3711,12.263611,-2.34198,1.361557
3721,14.39801,-3.5671082,0.65327454
3732,16.235703,-3.0430756,0.53842163
3741,17.487152,-0.7411804,0.7107086
3751,17.752747,3.4366913,2.6776123
3761,17.144974,5.8510437,4.2329407
3771,15.515457,7.1120605,5.1326447
3781,12.5746765,7.217346,5.147003
3792,9.408981,6.2650146,3.823761
3801,6.449051,5.1954193,1.78508
3811,4.305084,4.1210327,0.11010742
3821,3.1230316,3.3098755,-1.124588
3831,2.5726776,3.0035858,-1.7586823
3841,2.4099731,3.0562286,-2.1917877
3852,2.914856,2.6159515,-2.036255
3861,3.0368958,2.2450714,-2.1295776
3871,2.3668976,2.0991058,-3.5628815
3881,2.3166504,1.9603271,-4.4888916
3891,3.1421814,1.9794617,-4.149124
3902,4.4582214,2.0895386,-2.7349548
3911,6.1619263,2.2450714,-1.3279724
3921,8.045074,2.211563,0.39006042
3932,9.552551,1.8071747,1.5170898
3941,11.363922,1.0247192,2.2014313
3953,13.089142,0.2518463,2.5388184
3961,14.378876,0.043670654,2.2851868
3972,16.197418,0.62991333,1.3567657
3981,17.216766,1.5535431,0.85905457
3991,18.099716,4.056427,0.6125946
4001,18.50888,6.726822,1.012207
4011,18.248062,9.51207,1.5936584
4021,16.644882,11.316254,1.9286499
4032,14.139587,11.400009,1.7611542
4041,11.215561,9.966705,1.0600586
4051,8.19342,7.9040985,0.31349182
4061,5.5708923,5.901306,-0.27752686
4071,3.0703888,3.6975098,-0.9140167
4081,1.9170532,2.2259216,-1.4835205
4091,1.9242249,1.4410706,-2.127182
4101,2.7234344,1.3022919,-2.3856049
4112,3.613556,1.6707916,-2.4071503
4121,4.45105,2.3144531,-1.9788208
4131,5.4368896,2.807373,-1.8567963
4141,6.0279236,2.4915314,-1.8735504
4151,6.425125,1.7066803,-1.7754364
4168,9.047668,-0.32243347,-0.9451294
4171,9.995224,-0.31526184,-0.6962738
4181,12.153549,0.72561646,-0.045425415
4191,14.481766,3.2356873,0.8255615
4201,16.077774,6.3104706,1.3400116
4211,16.652054,9.090927,1.6869812
4221,15.613571,9.679565,1.7539825
4231,13.462418,9.086151,1.6510773
4242,10.792038,7.7772675,1.39505
4251,7.9804688,6.497116,1.29216
4261,5.779068,5.489731,1.1055145
4271,4.278763,4.7575226,0.7848816
4281,3.2713928,4.176071,0.36853027
4292,2.6325073,3.6281128,-0.33016968
4301,2.1730804,3.0059814,-1.1844177
4311,1.763916,2.3431702,-2.196579
4321,1.4648132,2.0033875,-2.7325592
4331,1.1968079,1.8670044,-3.067566
4341,1.1992035,1.9340057,-3.0244904
4352,1.8237305,1.9746704,-2.517212
4361,3.190033,1.9555359,-1.5457306
4371,5.0181427,1.914856,-0.7321625
4381,7.5066833,1.5559387,0.05986023
4391,8.7030945,1.4602203,0.24888611
4401,12.349762,1.5128632,1.0145874
4412,14.864609,1.9531403,1.7061157
4421,17.197617,2.230713,2.261261
4431,18.982666,2.42453,2.5507812
4441,19.958939,2.6470642,2.651291
4451,19.726837,3.214157,2.8881683
4461,17.963318,5.0446625,3.4193878
4471,16.18306,6.760315,3.7471924
4482,14.280762,7.882553,3.8620453
4491,12.481369,7.9375916,3.6084137
4501,11.129425,7.0043945,2.8355255
4511,9.873184,5.662018,1.8975525
4521,8.593033,4.5517426,1.0361328
4531,7.0664062,3.357727,0.21539307
4541,6.219345,2.46521,-0.3062439
4552,5.8675995,1.7353973,-0.7584839
4561,5.972885,1.3022919,-1.0001678
4571,6.815155,0.9290161,-1.1915894
4581,8.545166,0.5437622,-1.4548035
4591,11.098312,-0.48275757,-1.5385437
4601,14.333405,-1.2460632,-1.7467194
4611,19.542587,-0.89671326,-2.2827148
4622,23.150955,0.61795044,-3.0986633
4631,25.215973,2.510666,-3.9624786
4641,25.031723,4.2669983,-4.1371613
4651,22.981064,5.8701935,-3.4288788
4661,20.348969,6.7938232,-2.2037506
4671,17.535004,7.0666046,-1.193985
4682,14.570297,6.530609,-0.44024658
4691,12.220551,5.4753723,-0.10046387
4703,10.636505,4.2622223,-0.040634155
4711,9.531021,2.9294128,-0.11721802
4722,8.8059845,2.1565247,-0.08370972
4731,7.9134674,1.6540375,-0.071746826
4741,7.1214447,1.3094788,-0.08370972
4751,6.3892365,1.1778717,-0.16986084
4761,5.759918,1.1994019,-0.25839233
4771,5.188034,1.1036835,-0.47853088
4781,4.599411,1.113266,-0.6005554
4791,4.12323,1.2855377,-0.64842224
4802,3.6925201,1.5415802,-0.56466675
4811,3.32164,1.8909302,-0.32539368
4821,3.0512543,2.1062775,-0.08370972
4831,2.9746857,2.1708832,0.20820618
4841,3.1397858,2.1421814,0.46185303
4851,3.5178528,2.161316,0.82077026
4861,3.991623,2.206787,1.1509857
4872,4.5443726,2.1685028,1.5505829
4881,5.1688995,2.108673,2.0004425
4891,5.9202423,2.0847473,2.3497925
4902,6.6524506,1.8909302,2.6656342
4911,7.209976,1.6564331,3.034134
4921,7.8512573,1.1706848,3.0819855
4931,9.251053,-0.3750763,2.581894
4941,10.765717,-1.4231262,1.8449097
4951,13.644272,-2.6410828,0.79444885
4961,15.848068,-2.5645142,0.03593445
4972,17.161728,-1.1886292,-0.471344
4981,17.226334,0.8045807,-0.58621216
4991,16.671204,2.5944214,-0.12438965
5001,15.510681,3.9607239,1.0672302
5011,14.52005,4.051651,1.7731171
5021,13.527023,3.5491486,2.4909668
5032,12.79483,2.5130615,2.9982452
5042,12.474182,1.5726776,3.1513824
5051,12.26123,0.050842285,3.0245667
5061,11.993225,-0.7914276,2.5364227
5071,11.483551,-0.77467346,2.1655426
5081,10.995422,-0.3631134,1.945404
5091,10.562317,0.2757721,1.6989441
5101,10.492935,0.6634064,1.5792999
5111,10.413971,0.95773315,1.505127
5122,10.246475,1.3046875,1.3711243
5131,9.992828,1.6205444,1.2801971
5142,9.645874,1.8933258,1.2801971
5151,9.203201,2.0560303,1.3065186
5162,8.648056,2.0153503,1.2706299
5171,8.341782,1.9052887,1.2371216
5181,7.9469604,1.6229248,1.0911713
5191,7.662216,1.4243317,1.016983
5201,7.458832,1.2113647,0.9595642
5211,7.303299,1.072586,0.95477295
5221,7.243469,0.98165894,0.8997345
5231,7.241089,0.92422485,0.81837463
5242,7.336792,0.9266205,0.81359863
5251,7.6957245,1.118042,0.9260559
5261,8.138397,1.3573303,1.0457001
5271,8.616959,1.4937134,1.1533813
5281,9.078766,1.462616,1.1461945
