Milliseconds,X,Y,Z
4082,-0.042663574,5.432312,7.444107
4092,-0.1288147,5.4969177,7.2359314
4103,-0.23649597,5.6117706,6.83873
4112,-0.42552185,5.7792664,6.379303
4122,-0.6097717,6.020935,5.8385315
4132,-0.7557373,6.3463593,5.285782
4142,-0.8107605,6.542572,4.981888
4152,-0.78923035,6.611969,4.7952576
4163,-0.7413788,6.662216,4.7138977
4172,-0.57865906,6.7579346,4.7545776
4182,-0.39920044,6.8656006,4.8861847
4192,-0.21255493,6.932602,5.060852
4202,0.012359619,6.970886,5.3791046
4214,0.16551208,6.9684906,5.6255646
4222,0.20857239,6.9302063,5.7236633
4232,0.0697937,6.8727875,5.81221
4242,-0.19819641,6.772293,5.7906647
4253,-0.47099304,6.590439,5.675812
4262,-0.6576233,6.5114746,5.709305
4272,-0.87776184,6.3463593,5.7236633
4283,-0.9950104,6.008972,5.7499847
4292,-0.9782715,5.8749847,5.87442
4302,-0.8370819,5.9850464,6.046707
4312,-0.47576904,6.243469,6.0969543
4322,-0.12162781,6.590439,6.0251617
4333,0.09132385,7.047455,5.9007416
4342,0.2301178,7.487747,5.742813
4352,0.32104492,7.88974,5.5848846
4362,0.280365,8.351547,5.347992
4372,0.2348938,8.952148,5.1039276
4382,0.38565063,9.2895355,5.211609
4392,0.49571228,9.464218,5.4748077
4402,0.38085938,9.612564,5.891159
4413,0.15115356,9.624527,6.269226
4422,-0.11206055,9.540787,6.745407
4432,-0.6336975,9.705887,7.176117
4442,-1.2175446,10.280167,6.958359
4452,-1.4998932,10.66301,6.1639557
4462,-1.4017944,10.612762,5.560959
4473,-1.1601257,10.371094,5.9461975
4482,-0.80119324,9.701096,7.049286
4492,-0.46141052,8.586044,8.556778
4502,-0.29870605,7.425522,10.083389
4512,-0.14556885,6.3224335,10.865845
4522,-0.030700684,5.499298,10.652878
4532,-0.12641907,5.2384796,8.968338
4543,-0.39440918,5.688339,7.0229645
4552,-0.64805603,6.308075,5.1685333
4562,-0.7557373,6.714859,4.008011
4572,-0.80119324,7.035492,2.8881683
4583,-0.96868896,7.1120605,2.3330383
4592,-1.066803,7.1000977,2.5651398
4602,-0.9519501,6.875183,3.1848907
4612,-0.549942,6.245865,4.271225
4622,-0.20777893,5.8534393,5.1110992
4632,0.07696533,5.5423737,5.8672333
4643,0.26361084,5.4346924,6.4463043
4652,0.4215393,5.4634094,6.7645416
4662,0.388031,5.683548,6.8291473
4672,0.5076752,5.9970093,6.8243713
4682,0.5794678,6.542572,6.6449127
4693,0.6464691,6.846466,6.463043
4702,0.6177521,7.10968,6.16156
4712,0.51963806,7.229309,5.903137
4722,0.4071808,7.246063,5.8098145
4732,0.27796936,7.310669,5.704529
4743,0.26361084,7.5020905,5.7236633
4752,0.26361084,7.6336975,5.7930603
4762,0.25881958,7.6696014,5.960556
4773,0.35214233,7.750946,6.431946
4782,0.5100708,7.791626,6.8913727
4792,0.658432,7.832306,7.1474
4802,0.8163605,8.102692,7.542221
4812,0.9455719,8.097916,7.7001343
4823,1.1011047,8.229523,7.657074
4832,1.4552307,8.310867,7.463257
4842,1.4576263,8.67218,7.365143
4852,1.4576263,8.976074,6.9655457
4863,1.3666992,9.234497,6.814789
4872,1.2518463,9.521637,6.8124084
4882,1.2446747,9.567108,6.8506927
4892,1.1537476,9.4665985,6.8339386
4902,1.1513519,9.3637085,6.843506
4913,1.144165,9.129211,6.8913727
4923,0.74935913,9.055038,6.843506
4932,0.27078247,8.954544,6.3888702
4942,-0.092926025,8.954544,5.9940643
4952,-0.16230774,9.062225,5.845703
4963,0.3330078,9.095718,5.876816
4972,0.93359375,8.944977,6.4175873
4982,1.4097748,8.6315155,7.4752197
4992,1.4839478,8.131409,8.786484
5002,1.4863434,7.3034973,9.743607
5012,1.3499451,6.214752,10.250885
5023,1.1345978,5.7601166,9.982895
5032,0.86421204,5.774475,9.210007
5042,0.84028625,6.0520477,8.279205
5052,1.0173492,6.3104706,7.3268585
5062,1.3308105,6.633499,6.53244
5072,1.7567291,7.035492,6.0203857
5082,1.9553375,7.1407776,5.9055176
5092,2.1922302,7.0666046,6.046707
5103,2.3238373,6.765106,6.18309
5112,2.2376862,6.434906,6.166336
5122,1.9481506,6.3296204,6.0490875
5132,1.6777649,6.1908264,5.6782074
5143,1.2853394,6.0975037,5.3168945
5152,0.9455719,6.068802,4.8981476
5162,0.6009979,6.1046906,4.448288
5172,0.2994995,6.212372,4.1300507
5182,0.08175659,6.3463593,3.864441
5193,-0.021133423,6.4444733,3.658661
5202,-0.006774902,6.415756,3.515091
5212,0.0697937,6.4731903,3.5701294
5223,0.3066864,6.501892,3.7735138
5232,0.4717865,6.4707947,3.9051208
5242,0.5244293,6.4995117,4.043915
5252,0.55314636,6.5760803,4.287979
5262,0.51963806,6.5234375,4.608612
5272,0.4981079,6.497116,4.821579
5283,0.39282227,6.5784607,4.826355
5292,0.26361084,6.7292175,4.871826
5302,0.1846466,6.870392,4.8598633
5312,0.20617676,7.040283,4.9149017
5323,0.15353394,7.174286,4.9938507
5332,0.17985535,7.339386,5.0249634
5342,0.1918335,7.590637,5.0752106
5352,0.33538818,7.74617,5.0249634
5362,0.38085938,8.009369,4.833542
5372,0.37368774,8.337189,4.4626465
5383,0.64167786,8.514267,4.237732
5392,0.7014923,8.720047,4.311905
5403,0.86421204,9.212967,4.666046
5412,1.6203461,9.004791,5.051285
5422,1.9218445,9.483353,5.9533844
5432,1.6921234,9.605392,6.482193
5442,1.3044891,9.301498,6.671234
5452,0.6727905,8.849258,6.8459015
5463,0.40478516,8.392227,6.269226
5472,0.02671814,7.882553,5.570526
5483,-0.18623352,7.5762787,5.0752106
5493,0.108078,7.660019,4.929245
5502,0.6392822,8.143372,5.4532776
5512,1.0508423,8.401794,6.173523
5523,1.6227417,8.492722,6.9727173
5532,1.8644104,8.038086,7.1474
5542,1.9361877,7.3345947,7.0588684
5552,1.6227417,6.3798676,5.979706
5563,1.0269165,5.8630066,5.0249634
5572,0.5459595,5.5136566,4.058258
5582,0.13679504,4.963318,2.5723267
5592,0.02432251,4.697708,1.6989441
5602,-0.100097656,4.5996094,1.2155914
5613,-0.14794922,4.31485,1.1174774
5622,-0.001998901,4.5469666,1.1485901
5632,0.9647064,4.9656982,1.9717255
5642,2.2209473,5.461014,3.4648438
5653,3.7954102,5.5950165,5.347992
5662,4.8602295,5.2121735,7.2024384
5672,5.142578,4.7407837,8.240921
5683,4.764511,4.640274,7.7862854
5692,4.3960114,4.9704895,6.814789
5703,4.2596283,5.872589,5.1661377
5712,4.4319153,6.4444733,4.139618
5722,4.5946198,6.982849,2.8953552
5733,4.352951,6.7124634,2.1033325
5742,4.18544,5.7266235,1.5936584
5752,4.3385925,4.7766724,1.6869812
5762,4.6927185,4.1928253,2.38089
5772,5.0564423,3.982254,3.7759094
5782,5.0372925,4.3411713,5.879196
5792,6.094925,5.3653107,7.5111084
5803,7.348755,5.1188507,7.369934
5812,7.65744,5.1475525,6.888977
5822,7.6191406,5.587845,5.0177917
5832,7.353546,5.946762,3.5964508
5843,7.0305176,5.6644135,2.6201782
5852,6.523239,4.7431793,2.1535797
5862,5.865204,3.1160583,2.4120026
5873,5.9298096,1.7569275,2.9097137
5882,6.137985,0.9720764,3.153778
5892,6.415558,0.4552307,3.510315
5902,6.9491577,0.75193787,3.790268
5912,8.119247,1.6492462,4.3836823
5922,9.387451,3.1758728,4.9149017
5933,10.646072,4.996811,5.295349
5942,11.686951,6.5042877,5.2594604
5952,12.275574,7.2341003,5.142212
5962,12.380859,7.317856,4.8981476
5972,12.550751,6.360718,4.146805
5982,13.1250305,4.338791,3.3117065
5992,13.742386,2.230713,3.2590637
6002,14.120453,0.8787689,2.9121094
6012,14.831116,0.27816772,3.0604553
6022,15.769104,1.2711792,4.115692
6032,16.991837,3.611374,5.553772
6042,19.0018,6.903885,7.341217
6052,20.188644,9.622131,8.106918
6063,20.08815,11.711075,8.102127
6072,18.513672,12.45285,7.51828
6082,15.879166,11.318649,6.5133057
6092,13.170502,9.40918,5.3791046
6102,10.076584,7.114456,4.6181793
6112,8.588242,5.587845,4.587082
6122,8.104889,4.590027,4.895752
6132,8.267609,3.7597198,5.1781006
6143,7.8512573,3.6903381,5.2307434
6152,7.2937164,3.04187,4.7210693
6162,6.7792664,2.761917,4.1946564
6172,6.111664,2.682953,3.084381
6182,5.800598,2.785843,2.2229767
6192,5.767105,3.2428741,1.1701202
6202,6.2456665,3.7908325,0.5575714
6213,6.6356964,4.3627167,0.2177887
6222,7.2147675,4.554138,0.25846863
6232,7.8512573,4.680954,0.6891632
6242,8.059433,5.252838,1.0433044
6252,8.066605,5.8007965,1.0241699
6262,8.188644,6.3679047,0.9404144
6272,8.2341,6.6311035,1.0050201
6282,8.00679,6.748352,1.0624542
6292,7.767502,6.439682,1.160553
6303,7.5521545,6.365509,1.4548798
6312,7.243469,6.4420776,1.9956512
6322,6.7768707,6.3918304,2.5364227
6332,6.1882324,6.418152,3.1346283
6342,5.802994,6.5449677,3.6419067
6352,5.10907,6.9230347,4.0199738
6362,4.829117,7.214966,4.2042236
6372,4.8147583,7.49971,4.254471
6382,4.2931213,7.87059,4.0606537
6392,3.8456726,8.152939,3.7304535
6403,3.560913,8.452042,3.2997437
6412,3.883957,8.334793,3.256668
6422,4.376877,8.267807,3.2183838
6432,4.5443726,8.236694,3.2997437
6442,4.731018,7.877777,3.5462036
6452,5.0037994,7.56192,3.646698
6462,5.3818665,7.3417816,3.8165894
6472,5.8341064,7.1886444,3.823761
6483,6.4418793,7.1240234,3.6897736
6492,7.097519,6.561722,3.5485992
6502,7.9469604,5.7840576,3.531845
6512,9.487946,5.0231323,3.9194794
6522,10.808777,4.8891296,4.041519
6532,12.201401,5.2983093,3.811798
6542,12.890533,6.131012,3.2447052
6553,13.567703,7.1360016,2.931244
6562,13.972092,8.310867,2.4981384
6572,13.182465,8.7344055,2.151184
6582,11.10788,7.695923,1.4500885
6592,9.490341,6.078369,0.64849854
6602,8.19104,4.25264,0.23452759
6612,7.702896,2.6063843,0.47381592
6622,8.085754,1.3334045,1.0672302
6633,9.447266,0.93141174,2.2397156
6642,10.248856,1.7904358,3.022171
6652,11.124634,3.2428741,3.2183838
6662,12.050659,4.8508453,2.7924652
6672,12.598618,6.7411804,1.9358368
6682,12.773285,7.150345,1.4165955
6692,12.270798,6.8105774,1.4429016
6702,11.385452,5.764908,1.3352356
6712,9.968903,4.8963165,1.0815887
6723,8.650452,4.0660095,1.0480957
6732,7.5354004,3.1471558,1.1222687
6742,6.6117706,2.252243,1.0983429
6752,5.767105,1.5319977,0.89733887
6762,5.6905365,0.98883057,0.82795715
6772,5.7431793,0.8620148,0.6317444
6782,5.767105,1.118042,0.37571716
6792,5.9130707,1.7928162,0.13642883
6802,6.190628,2.4317017,0.10531616
6813,6.4586334,3.04187,0.31828308
6822,6.4753723,3.1902313,0.4211731
6832,6.6189423,3.1734772,0.34700012
6842,6.5447693,2.9892273,0.1795044
6852,6.5328064,2.682953,0.08139038
6862,6.719452,2.3718872,0.05267334
6872,6.9395905,2.1972046,0.10293579
6882,7.032913,1.9363861,0.2106018
6892,7.365509,1.7210388,0.36853027
6902,7.808182,1.7521515,0.31828308
6912,8.674377,2.7427673,0.23692322
6923,8.631317,2.1421814,0.13882446
6932,8.667206,1.9028931,0.3326416
6942,9.21756,2.436493,0.61499023
6952,10.047867,2.9126587,0.90452576
6962,10.746567,3.094513,0.9260559
6972,10.9140625,3.1280212,0.9236603
6982,10.715454,3.2596283,0.75138855
